index,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,U0,U,H,G,CV,Structure
5092,3.6637654000000004,1.1535178,1.1200616,0.9244,75.81,-0.22655999999999998,0.06863,0.29519,1195.0064,0.154172,-422.466062,-422.457149,-422.45620499999995,-422.49942400000003,33.524,COC12CC1C1(C)OC21
5093,3.4124737,1.1682088,1.1385951,1.8115,75.7,-0.21072,0.07845,0.28917,1174.075,0.154684,-422.464357,-422.455559,-422.454614,-422.49746500000003,33.834,COC12CC1C1(O)CC21
5094,3.2749694,1.1217831,1.0874766000000002,2.6064,75.33,-0.21333000000000002,0.07349,0.28682,1198.5582,0.155641,-422.481805,-422.473071,-422.47212699999994,-422.51494299999996,33.867,OCC12CC1C1(O)CC21
5095,4.484425,1.0005408000000002,0.9480609,0.8958,76.29,-0.24974000000000002,0.07401,0.32375,1309.0638,0.15498199999999998,-422.496542,-422.487827,-422.48688300000003,-422.53011399999997,32.622,CCC12CC3(CO3)C1O2
5096,4.4006126,1.0427707,0.9756845999999999,1.5809,76.71,-0.25059000000000003,0.0835,0.33409,1264.7735,0.15528699999999998,-422.486312,-422.47765300000003,-422.47670899999997,-422.51975300000004,32.431,COC12CC1C1(CO1)C2
5097,3.7339379999999998,1.1138829,1.0076988000000002,2.0388,76.49,-0.23029000000000002,0.061770000000000005,0.29206,1237.1884,0.155695,-422.492331,-422.48371399999996,-422.48277,-422.525732,32.907,OCC12CC1C1(CC1)O2
5098,4.200389599999999,1.0058212,0.9626515999999999,2.778,76.26,-0.24811,0.06477999999999999,0.31289,1276.4897,0.156039,-422.499411,-422.49081500000005,-422.48987,-422.532734,32.62,OCC12CC1C1(CO1)C2
5099,4.363958900000001,0.9932704,0.9380306,3.0131,76.48,-0.25040999999999997,0.05754,0.30795,1304.6504,0.155594,-422.495951,-422.48719400000004,-422.48625,-422.529475,32.961999999999996,OCC12CC3(CC3)C1O2
5100,3.2840462999999995,1.1428966,0.9946402,1.6561,75.21,-0.23026,0.0546,0.28486,1258.0545,0.155408,-422.47972300000004,-422.470988,-422.47004400000003,-422.51311200000004,33.148,CC1C2C3OC3(CO)C12
5101,3.2149628,1.1652132,1.0027226999999999,1.4138,74.87,-0.2218,0.06096,0.28276,1245.4488,0.15478499999999998,-422.478173,-422.46936100000005,-422.468416,-422.511528,33.573,CCC12OC1C1C(O)C21
5102,3.3402746,1.1477708999999998,1.0034877,0.8441,75.24,-0.21355,0.06992000000000001,0.28347,1234.2012,0.154747,-422.458878,-422.44996100000003,-422.44901699999997,-422.49226100000004,33.738,COC12CC1C1C(O)C21
5103,3.2128741,1.1003031,0.9561481,1.885,74.79,-0.2162,0.05545,0.27165,1266.1983,0.155487,-422.47429900000003,-422.465359,-422.46441500000003,-422.50782699999996,33.925,OCC12CC1C1C(O)C21
5104,3.6519011,1.2482204,1.1227421999999998,0.7533,73.63,-0.25959,0.07216,0.33175,1147.7928,0.156899,-422.53729500000003,-422.52921,-422.52826600000003,-422.569974,31.023000000000003,CCC12CC3OC3C1O2
5105,3.8549797999999997,1.2777114,1.1420036,1.2285,74.23,-0.24899000000000002,0.07683,0.32582,1116.1641,0.15692,-422.5183,-422.510314,-422.50937000000005,-422.550617,30.998,COC12CC1C1OC1C2
5106,3.2195793,1.4154571000000002,1.216393,1.7601,73.83,-0.23999,0.07172,0.31171000000000004,1076.2517,0.157538,-422.521607,-422.51370599999996,-422.512762,-422.55386,31.294,OCC12CC1C1CC1O2
5107,3.7232981,1.2235375,1.0915948,1.1732,73.74,-0.25161,0.07507,0.32668,1138.4201,0.157877,-422.534325,-422.52641500000004,-422.525471,-422.566682,30.991,OCC12CC1C1OC1C2
5108,3.8954714,1.2234762,1.1133639,1.8416,73.69,-0.25088,0.07257999999999999,0.32346,1137.7796,0.157935,-422.53668700000003,-422.528755,-422.52781100000004,-422.56921500000004,31.028000000000002,OCC12CC3CC3C1O2
5109,2.4892334,1.5899244,1.1967678,1.6314,74.58,-0.22762,0.057620000000000005,0.28524,1091.3425,0.155178,-422.48283399999997,-422.47401500000007,-422.47307,-422.516321,33.449,CC12CC1C1OC21CO
5110,2.4726647999999996,1.6072955,1.173345,1.4707,74.77,-0.22841999999999998,0.06225,0.29067,1092.4101,0.155126,-422.48453,-422.475699,-422.47475499999996,-422.51785199999995,33.533,CC12OC1C1CC21CO
5111,2.5136380000000003,1.5868699,1.2035387,1.0663,74.54,-0.22638000000000003,0.06067,0.28705,1096.9442,0.15464,-422.481697,-422.47283899999996,-422.471894,-422.51509100000004,33.842,CCC12OC1C1CC21O
5112,2.5149869,1.5832416999999999,1.1812426,3.3198,74.69,-0.24269000000000002,0.05019,0.29288000000000003,1111.8896,0.153804,-422.47307800000004,-422.46410599999996,-422.463162,-422.5066,33.613,CCC12OC1C1OC21C
5113,2.5387847999999997,1.6820586,1.2336072,0.8732,74.97,-0.2021,0.07269,0.27479000000000003,1063.6395,0.155164,-422.46550099999996,-422.45681399999995,-422.45587,-422.498359,33.573,COC12CC1C1CC21O
5114,2.5437684,1.6490901999999998,1.2101938,1.2052,75.07,-0.22634,0.06806,0.2944,1081.7273,0.154274,-422.466391,-422.457488,-422.45654400000006,-422.499647,33.498000000000005,COC12CC1C1OC21C
5115,2.4668102000000003,1.6647058000000001,1.1938167,2.0153,74.69,-0.20998000000000003,0.05782999999999999,0.26781,1056.6619,0.155949,-422.48088499999994,-422.472243,-422.47129900000004,-422.513804,33.631,OCC12CC1C1CC21O
5116,3.3589373999999994,1.3896378999999999,1.2721951999999999,3.1114,73.84,-0.24065999999999999,0.07231,0.31296999999999997,1074.3584,0.157193,-422.501426,-422.493704,-422.49276,-422.533657,30.23,CCC12OC1C1CC2O1
5117,3.2832936000000004,1.4646818000000001,1.3071701,2.4859,74.29,-0.23844,0.08802,0.32646000000000003,1043.4881,0.15754100000000001,-422.48846799999995,-422.480795,-422.479851,-422.520528,30.195999999999998,COC12CC1C1CC2O1
5118,3.1323536,1.4136527,1.254773,2.7848,73.8,-0.24413,0.07587999999999999,0.32001,1060.2809,0.15845,-422.507696,-422.500088,-422.49914400000006,-422.539757,30.283,OCC12CC1C1CC2O1
5119,3.3083253,1.3863397,1.2694396000000001,1.796,73.84,-0.25647,0.07317,0.32964,1058.5924,0.158548,-422.51656299999996,-422.50904800000006,-422.508104,-422.548597,29.985,OCC12OC1C1CC2C1
5120,3.3299237999999995,1.3631514,1.1866874,2.6549,74.64,-0.23908000000000001,0.05404,0.29312,1113.7343,0.15641300000000002,-422.48781900000006,-422.479693,-422.47874900000005,-422.520661,30.861,CCC12OC1C1COC21
5121,3.4794883999999997,1.3101233,1.1612966,3.0210000000000004,74.37,-0.24065999999999999,0.05276,0.29341999999999996,1125.0418,0.156398,-422.48780199999993,-422.479708,-422.478763,-422.520571,30.853,CCC12OC1C1OCC21
5122,3.4509616999999997,1.3381273999999999,1.1920701999999999,0.8022,74.75,-0.23618000000000003,0.06621,0.30239,1102.8678,0.156647,-422.47618700000004,-422.468104,-422.46716,-422.50885,30.839000000000002,COC12CC1C1COC21
5123,3.1028981,1.4654983999999998,1.1657806,2.5747,75.1,-0.24026999999999998,0.07276,0.31303000000000003,1093.9094,0.156885,-422.488828,-422.480688,-422.47974400000004,-422.52166100000005,30.686999999999998,COC12CC1C1OCC21
5124,3.3238177,1.2918087,1.141146,2.5614,74.51,-0.24319000000000002,0.06105,0.30424,1125.0275,0.15753499999999998,-422.492018,-422.48400300000003,-422.483058,-422.524699,30.89,OCC12CC1C1COC21
5125,2.9841309,1.3952101000000001,1.1124707,1.9542,74.61,-0.24494000000000002,0.06473999999999999,0.30968,1118.1791,0.15773099999999998,-422.504455,-422.496415,-422.49547,-422.537186,30.785,OCC12CC1C1OCC21
5126,3.3770716,1.3164042,1.1658249,1.7369,74.36,-0.25381,0.05952,0.31333,1113.6839,0.157074,-422.495671,-422.48758499999997,-422.486641,-422.52850199999995,31.115,OCC12OC1C1CCC21
5127,2.9180173,1.2104794,1.0134981,1.891,76.8,-0.2366,0.00485,0.24145,1240.5838,0.155946,-422.5536,-422.54472400000003,-422.54377999999997,-422.587072,33.339,CC1=CC2OC2(CO)C1
5128,2.6302258,1.5562548999999999,1.1762056,1.655,75.25,-0.2468,-0.00223,0.24457,1091.3537,0.156629,-422.55038899999994,-422.541743,-422.54079900000005,-422.583566,32.803000000000004,CC1C=CC2OC12CO
5129,2.3347518,1.5009771,1.2863223,2.1153,74.74,-0.24891999999999997,-0.01111,0.23781,1100.7225,0.156524,-422.55154400000004,-422.542891,-422.541947,-422.584807,32.824,CCC12OC1C=CC2O
5130,2.3063578,1.780763,1.2702402,2.1771,76.3,-0.2315,0.0011,0.2326,1049.8113,0.156584,-422.534927,-422.526315,-422.525371,-422.567899,32.925,COC12CC1C=CC2O
5131,2.5720597,1.6354402,1.1556319,2.168,76.27,-0.23545,0.015340000000000001,0.25079,1080.8649,0.157737,-422.554943,-422.546621,-422.54567599999996,-422.58742800000005,32.589,OCC12CC1C=CC2O
5132,2.5429297,1.5763893,1.2410481000000002,1.1947,76.43,-0.23697,0.01067,0.24764,1072.6348,0.15748800000000002,-422.541383,-422.533029,-422.53208499999994,-422.57424800000007,32.032,OCC12CC1C=CCO2
5133,3.3980233,1.2827613000000002,1.0739068999999999,1.6613,75.9,-0.24111,-0.00193,0.23918000000000003,1153.8729,0.157935,-422.55730300000005,-422.54904500000004,-422.5481,-422.590124,31.754,OCC12CCC=CC1O2
5134,3.370593,1.1671818999999999,0.9791421,3.147,75.18,-0.24611999999999998,-0.019209999999999998,0.22691,1246.9777,0.155791,-422.58150599999993,-422.572797,-422.57185300000003,-422.615244,32.486,CCC12CC(=O)CC1O2
5135,2.5848415,1.4203979,1.144451,4.1502,74.99,-0.26614,0.01172,0.27786,1145.9496,0.156877,-422.59626900000006,-422.587812,-422.586868,-422.629473,31.958000000000002,CCC12CC1CC(=O)O2
5136,3.4187447,1.1557753000000002,0.9763975,4.383,74.9,-0.26779000000000003,0.010579999999999999,0.27836999999999995,1246.5021,0.15693800000000002,-422.59255599999995,-422.584108,-422.58316399999995,-422.625782,31.893,CCC12CC1OC(=O)C2
5137,3.0330747000000002,1.2399281999999998,1.0939896,2.5268,75.14,-0.23974,-0.02001,0.21973,1171.3122,0.156007,-422.562449,-422.55385199999995,-422.552908,-422.595837,32.376,COC12CC1CC(=O)C2
5138,2.8534354,1.240951,1.0695454,3.8969,75.41,-0.23599,-0.01152,0.22446999999999998,1183.4834,0.156737,-422.579887,-422.571278,-422.570334,-422.613261,32.554,OCC12CC1CC(=O)C2
5139,2.8221825000000003,1.2308665,1.0074652,2.384,77.28,-0.23655,0.00555,0.2421,1245.7591,0.15579400000000002,-422.552939,-422.54397300000005,-422.543029,-422.586604,33.437,CC1=CC2(CO)OC2C1
5140,3.055701,1.4458809,1.154751,0.3071,73.95,-0.25836,0.07491,0.33327,1113.6536,0.156895,-422.537717,-422.52958600000005,-422.528641,-422.57044299999995,31.061,CCC12OC1CC1OC21
5141,3.1225110000000003,1.4330934,1.2287446000000002,0.7768,74.3,-0.24663000000000002,0.08156000000000001,0.32819,1080.7588,0.15697,-422.51641100000006,-422.508417,-422.50747300000006,-422.54868200000004,31.03,COC12CC1CC1OC21
5142,3.1057401000000002,1.4460838,1.2228169,1.9427,74.2,-0.22863000000000003,0.08022,0.30885,1079.3443,0.156531,-422.499811,-422.49176900000003,-422.490825,-422.53212,31.375,COC12CC1OC1CC21
5143,3.0101035,1.3853255,1.1801807,1.9545,73.88,-0.2573,0.07587999999999999,0.33318000000000003,1098.1785,0.157848,-422.534268,-422.52631799999995,-422.525374,-422.56664299999994,31.076,OCC12CC1CC1OC21
5144,2.9881625,1.3919578000000001,1.1713861,0.7441,73.81,-0.23523000000000002,0.07544,0.31067,1098.8915,0.15745,-422.5172519999999,-422.50924699999996,-422.508303,-422.549688,31.421,OCC12CC1OC1CC21
5145,3.2622462000000003,1.4027927,1.157456,2.1909,73.71,-0.26043,0.08717000000000001,0.3476,1094.8326,0.158221,-422.542969,-422.535179,-422.53423499999997,-422.575008,30.802,OCC12OC1CC1CC21
5146,2.2262873,1.739396,1.1857355,3.1039999999999996,75.18,-0.24681999999999998,0.07352,0.32034,1101.8996,0.155227,-422.497283,-422.488617,-422.48767300000003,-422.53058300000004,32.498000000000005,CCC12OC1CC21CO1
5147,2.2141191000000005,1.8057028999999998,1.2176076,2.2478,75.79,-0.24026999999999998,0.081,0.32127,1079.1278,0.155351,-422.482775,-422.47407999999996,-422.47313499999996,-422.516362,32.394,COC12CC1CC21CO1
5148,2.3650919,1.6791023999999997,1.203452,2.0138,75.83,-0.22637,0.07632,0.30269,1092.3307,0.154772,-422.471813,-422.46307699999994,-422.462133,-422.50515199999995,32.872,COC12CC1OC21CC1
5149,2.1716152,1.7603188000000003,1.1899231000000001,2.4624,75.2,-0.26197,0.06381,0.32578,1085.5022,0.156229,-422.502717,-422.494032,-422.493087,-422.53636900000004,32.543,OCC12CC1CC21CO1
5150,2.2897434,1.6045622,1.1520754,0.7563,75.38,-0.22919,0.04641,0.2756,1114.7355,0.155343,-422.488408,-422.479605,-422.47866100000005,-422.522128,33.153,OCC12CC1OC21CC1
5151,2.1535613999999996,1.7652956999999998,1.1816508,3.0781,75.23,-0.24961999999999998,0.04154,0.29116000000000003,1093.4024,0.1556,-422.49588200000005,-422.487094,-422.48615,-422.529425,32.999,OCC12OC1CC21CC1
5152,1.8427813000000002,1.7946113000000001,1.0838569,2.4934,75.4,-0.24794000000000002,-0.03822,0.20972,1162.9293,0.15470699999999998,-422.52010700000005,-422.510979,-422.51003499999996,-422.55447000000004,33.055,CCC12CC1OC2C=O
5153,1.9481929,1.6343827,1.0458904,3.1767,76.12,-0.23958000000000002,-0.02431,0.21527,1192.8745,0.154806,-422.53305700000004,-422.52385999999996,-422.522916,-422.567696,33.107,CCC12OC1CC2C=O
5154,2.0845232,1.6541198000000001,1.0459843,2.715,76.57,-0.2434,-0.02086,0.22254,1171.2022,0.155092,-422.52001500000006,-422.5109,-422.50995599999993,-422.55452,32.861999999999995,COC12CC1CC2C=O
5155,2.2449272000000002,1.4543062,1.09647,2.4764,75.75,-0.23994000000000001,-0.01971,0.22023,1160.3443,0.155976,-422.53638099999995,-422.527359,-422.526414,-422.57063700000003,32.88,OCC12CC1CC2C=O
5156,2.2257417999999998,1.6265817,1.2024688000000001,1.8819,76.47,-0.23548000000000002,0.00996,0.24544000000000002,1109.1272,0.156122,-422.552801,-422.54396399999996,-422.54302,-422.586,33.275,CC1=CCC2OC12CO
5157,3.3560160000000003,1.2837135,1.0536523000000002,1.8505,75.93,-0.24445999999999998,0.0251,0.26955999999999997,1166.4528,0.157638,-422.558931,-422.550587,-422.54964299999995,-422.59203099999996,31.749000000000002,OCC12CC=CCC1O2
5158,2.2893065,1.6278013,1.272348,4.2418,74.73,-0.26081,0.01275,0.27356,1084.5534,0.157683,-422.59703899999994,-422.58857800000004,-422.587634,-422.630183,31.625,CCC12CC1COC2=O
5159,2.3003014,1.5877083,1.2414934,2.0534,75.11,-0.23643000000000003,-0.0215,0.21493,1098.1815,0.15626700000000002,-422.563562,-422.55483200000003,-422.55388700000003,-422.59710599999994,32.39,CCC12CC1OCC2=O
5160,2.3869151,1.5696696,1.2026008,2.7214,74.74,-0.23867,-0.0271,0.21157,1113.7056,0.156427,-422.577952,-422.56922000000003,-422.56827599999997,-422.611546,32.33,CCC12OC1CCC2=O
5161,2.3511436000000003,1.6727417000000002,1.2545613000000002,3.0879,75.46,-0.22705999999999998,-0.014719999999999999,0.21234,1074.6265,0.15676500000000002,-422.56206900000006,-422.553481,-422.55253600000003,-422.59520499999996,32.186,COC12CC1CCC2=O
5162,2.4133326,1.5971104,1.2089055,3.355,75.14,-0.24428000000000002,-0.01964,0.22464,1088.355,0.157979,-422.58313,-422.57479400000005,-422.57385,-422.61601500000006,31.855,OCC12CC1CCC2=O
5163,3.2534111,1.3539828,1.1122617,1.5685,77.54,-0.23583,0.00725,0.24308,1140.9717,0.156376,-422.52041799999995,-422.511878,-422.510933,-422.553479,32.096,COC12CC1OCC=C2
5164,3.1694058,1.3050534,1.0731138,2.1131,77.33,-0.23304,0.01627,0.24931,1156.0434,0.157276,-422.536878,-422.52837400000004,-422.52743,-422.56993600000004,32.161,OCC12CC1OCC=C2
5165,3.4717839999999995,1.300645,1.0724303999999998,2.2387,76.24,-0.24570999999999998,-0.0031100000000000004,0.2426,1152.3893,0.158073,-422.558263,-422.550167,-422.54922300000004,-422.5906,31.543000000000003,OCC12OC1CCC=C2
5166,3.6556539,1.3510017,1.1258542999999999,3.1979,75.4,-0.24351,0.06443,0.30794,1117.0758,0.155725,-422.47263899999996,-422.46411900000004,-422.463175,-422.506038,32.347,CC12CC3(CO)C1OC23
5167,3.1426648999999998,1.377249,1.1460546999999999,2.2478,75.64,-0.23515999999999998,0.07616,0.31132000000000004,1124.6912,0.155532,-422.480342,-422.471825,-422.47088099999996,-422.51325599999996,32.601,CC12OC3(CO)C1CC23
5168,3.3562457,1.277108,1.0955893,0.9347,75.09,-0.23385999999999998,0.07685,0.31071000000000004,1161.4924,0.155401,-422.477303,-422.468836,-422.467892,-422.5101480000001,32.64,CCC12CC3(O)C1OC23
5169,3.1682023999999998,1.3476455,1.1262063,0.3103,75.62,-0.23801,0.06273,0.30074,1158.7683,0.15398,-422.463529,-422.454745,-422.453801,-422.496855,33.008,CCC12OC3(C)C1OC23
5170,3.6469690999999997,1.3835853,1.1490924,0.7917,75.75,-0.23058,0.07962000000000001,0.31020000000000003,1111.7679,0.15495,-422.46167699999995,-422.453067,-422.45212300000003,-422.494682,32.446999999999996,COC12CC3(C)C1OC23
5171,3.4235979,1.3494956,1.1579739,1.1872,75.93,-0.2456,0.07503,0.32063,1108.7896,0.15583699999999998,-422.476353,-422.46791900000005,-422.466975,-422.50910700000003,32.372,COC12CC3(O)C1CC23
5172,3.340057,1.2897701000000001,1.1104527,2.235,76.1,-0.24477,0.06855,0.31332,1132.995,0.155995,-422.489008,-422.48047199999996,-422.479528,-422.521913,32.783,OCC12CC3(O)C1CC23
5173,3.9910775000000003,1.1307459999999998,1.0751191,1.6935,75.22,-0.22974,0.07257000000000001,0.30231,1192.2663,0.155665,-422.497388,-422.488833,-422.48788899999994,-422.530333,32.75,CC12CC3(CO)C(O1)C23
5174,3.532307,1.2415074,1.1400591,2.2153,75.22,-0.23283,0.07085,0.30368,1149.3739,0.155704,-422.50115999999997,-422.49260300000003,-422.49165899999997,-422.53426399999995,32.711,CC12CC3C1C3(CO)O2
5175,4.0787032,1.1934926000000001,1.1266173000000002,0.8555,75.35,-0.21415,0.0823,0.29645,1162.5626,0.154885,-422.48089400000003,-422.47226399999994,-422.47132,-422.513962,32.65,COC12CC3(C)OC1C23
5176,3.8491065000000004,1.2066618,1.1183256000000001,1.599,75.5,-0.23623000000000002,0.07345,0.30968,1149.2568,0.155871,-422.495683,-422.48728200000005,-422.486337,-422.5283519999999,32.595,COC12CC3(O)CC1C23
5177,3.4459964999999997,1.2334348,1.0656207,2.0342,75.64,-0.24398000000000003,0.07354,0.31751999999999997,1164.3107,0.156461,-422.51229299999994,-422.50386100000003,-422.502916,-422.545024,32.809,OCC12CC3(O)CC1C23
5178,2.8485348999999998,1.4096046999999998,1.2530484,2.4914,74.72,-0.23096,0.06306,0.29402,1090.4006,0.15618800000000002,-422.496854,-422.488326,-422.487382,-422.529912,32.402,CC12C3CC1(CO)OC23
5179,2.8900157,1.3854283,1.2448834,0.9216,74.69,-0.22496,0.06542,0.29038,1103.3397,0.155781,-422.494822,-422.48629900000003,-422.48535499999997,-422.527872,32.689,CCC12CC3C(O1)C23O
5180,2.7831443,1.4598857,1.2996488000000002,1.5935,75.11,-0.22579000000000002,0.07328,0.29907,1070.4143,0.15611,-422.490786,-422.48230199999995,-422.481357,-422.523692,32.477,COC12CC3C(C1)C23O
5181,2.4702292000000003,1.627357,1.3875918999999999,2.0023,74.55,-0.22236999999999998,0.056170000000000005,0.27854,1020.9881,0.156877,-422.50404100000003,-422.495653,-422.494709,-422.53697999999997,32.547,OCC12CC3C(C1)C23O
5182,3.5922495000000003,1.4840688,1.4235633,1.4275,72.69,-0.2375,0.08358,0.32108000000000003,1003.5931,0.1582,-422.55962300000004,-422.552204,-422.55125999999996,-422.59139400000004,29.683000000000003,CCC12CC3C(O1)C3O2
5183,3.5885885,1.4876591000000001,1.4389722,1.4728,73.13,-0.23226,0.09079,0.32305,990.395,0.158631,-422.552898,-422.54551299999997,-422.544569,-422.584584,29.513,COC12CC3C(C1)C3O2
5184,3.5618516000000002,1.400311,1.3684141,0.5916,73.0,-0.22905999999999999,0.0689,0.29796,1014.2253,0.15884600000000001,-422.56240099999997,-422.554917,-422.553972,-422.594245,29.909000000000002,OCC12CC3C(C1)C3O2
5185,2.4621281,1.7458466000000001,1.2510729999999999,2.1634,73.72,-0.23188000000000003,0.06275,0.29463,1046.3207,0.156335,-422.49483899999996,-422.486549,-422.48560499999996,-422.52756100000005,32.04,CC1C2C3OC1(CO)C23
5186,2.6741937,1.6543324000000001,1.3371633,1.9901,73.65,-0.23596999999999999,0.07132999999999999,0.3073,1028.986,0.156673,-422.506091,-422.49796,-422.49701600000003,-422.538537,31.788,CCC12OC3C(C13)C2O
5187,2.5794808999999996,1.7686997,1.2878399999999999,1.1279,74.29,-0.22891,0.07622000000000001,0.30513,1025.4215,0.15632000000000001,-422.495522,-422.48710199999994,-422.486158,-422.528246,32.22,COC12CC3C(C13)C2O
5188,2.6704161,1.655388,1.2473895000000002,2.6416,73.89,-0.24879,0.05853,0.30732000000000004,1036.6348,0.157472,-422.508175,-422.50004299999995,-422.499099,-422.54091900000003,31.831,OCC12CC3C(C13)C2O
5189,3.3516751000000005,1.5187103000000002,1.2953501,2.1968,73.29,-0.21525999999999998,0.07593,0.29119,1033.5411,0.15709,-422.514143,-422.50635199999994,-422.505408,-422.54631100000006,30.412,CCC12COC3C(O1)C23
5190,3.2870986000000006,1.5164377,1.3066393,1.2161,73.77,-0.22965,0.08412,0.31377,1026.7017,0.15754400000000002,-422.510338,-422.502596,-422.501652,-422.54239,30.209,COC12CC3C(OC1)C23
5191,3.2491266,1.4952482,1.2876774,2.5268,73.73,-0.24539,0.08504,0.33043,1029.7921,0.158547,-422.53331900000006,-422.525729,-422.52478499999995,-422.56521799999996,30.148000000000003,OCC12CC3C(CO1)C23
5192,2.9934727000000003,1.4799228000000002,1.3056705,0.8291,73.43,-0.22885999999999998,0.06062000000000001,0.28948,1034.7151,0.158162,-422.524449,-422.516679,-422.51573499999995,-422.556608,30.436,OCC12CC3C(OC1)C23
5193,3.2923169999999997,1.4867233999999998,1.2946446000000003,2.3297,73.23,-0.22962,0.07066,0.30028,1029.0905,0.158437,-422.530613,-422.523017,-422.52207300000003,-422.562516,30.229,OCC12CCC3C(O1)C23
5194,3.5983648,1.3639815,1.3170635,0.5662,73.85,-0.23976999999999998,0.06957,0.30934,1053.7648,0.157522,-422.516833,-422.509315,-422.508371,-422.548784,29.811,CCC12CC3OC1C3O2
5195,3.2861566,1.4531915000000002,1.4021302,2.0938,74.01,-0.22633000000000003,0.08227999999999999,0.30861,1015.5371,0.15796500000000002,-422.50622999999996,-422.498799,-422.49785499999996,-422.538054,29.526,COC12CC3C(C1)OC23
5196,3.2394224,1.4043569,1.3709103999999999,2.0759,74.18,-0.23412,0.07246,0.30658,1024.3704,0.158473,-422.520637,-422.5131769999999,-422.512233,-422.552429,29.761999999999997,OCC12CC3C(C1)OC23
5197,2.9576984,1.659878,1.4119881,2.1133,74.31,-0.25001,0.08545,0.33546,981.6741,0.158648,-422.52276399999994,-422.515491,-422.514547,-422.5543,29.526999999999997,OCC12CC3C(CC13)O2
5198,3.5877271,1.3710839,1.3325062,2.0947,73.84,-0.24469000000000002,0.0692,0.31389,1033.1608,0.158736,-422.524235,-422.51689000000005,-422.515946,-422.555959,29.576999999999998,OCC12CC3CC1C3O2
5199,3.6089846,1.2034512,1.0688857,2.193,75.14,-0.23692,0.06752000000000001,0.30444,1186.1883,0.155796,-422.47122699999994,-422.46281500000003,-422.461871,-422.50419000000005,32.091,CC1C2C3OC2(CO)C13
5200,2.4859395,1.6237197,1.1798938,2.2876,74.93,-0.22691,0.0711,0.29801,1096.2733,0.155526,-422.475836,-422.467375,-422.46643,-422.50881699999996,32.35,CCC12OC3C1C(O)C23
5201,2.3435596000000003,1.8447103999999999,1.2354921,2.471,75.4,-0.24748,0.08198,0.32946,1051.1047,0.156712,-422.47843200000005,-422.47030599999994,-422.469362,-422.510991,31.432,COC12CC3C1C(O)C23
5202,2.3587398,1.6703960999999998,1.1629126,2.6544,75.73,-0.253,0.07392,0.32692,1088.4021,0.156645,-422.484922,-422.47656500000005,-422.475621,-422.517737,32.126999999999995,OCC12CC3C1C(O)C23
5203,3.9136394,1.1334383,1.0888434999999999,2.0065,74.78,-0.23296,0.06506,0.29802,1194.6498,0.156225,-422.49270700000005,-422.48427000000004,-422.483326,-422.525791,32.095,CC1C2C3C1OC23CO
5204,2.9087081,1.4137505,1.2343941,2.2472,74.1,-0.23485999999999999,0.07356,0.30841999999999997,1097.1018,0.15665,-422.505183,-422.496989,-422.49604500000004,-422.537968,31.715,CCC12OC3C1C2C3O
5205,3.8070440000000003,1.1729936,1.0880963,1.0757,75.09,-0.2384,0.08034,0.31874,1170.8476,0.156298,-422.491175,-422.48281,-422.481866,-422.523959,32.104,COC12CC3C1C2C3O
5206,3.6916477,1.1162074,1.0382914,2.0366,74.82,-0.24509,0.061860000000000005,0.30695,1202.7198,0.156942,-422.506021,-422.49761900000004,-422.496675,-422.539013,32.304,OCC12CC3C1C2C3O
5207,4.085115,1.1737984,1.0937324,2.3791,75.0,-0.2298,0.06425,0.29405000000000003,1170.7552,0.155904,-422.49701699999997,-422.48852999999997,-422.487586,-422.529926,32.549,CC12CC3(CO)OC1C23
5208,3.4682017,1.295334,1.1385002,2.3953,75.11,-0.23071,0.06751,0.29822,1135.3649,0.155954,-422.50115300000004,-422.4927,-422.49175599999995,-422.53401399999996,32.53,CC12OC3(CO)CC1C23
5209,4.0157644999999995,1.1784076,1.0944588,0.5329,74.6,-0.21659,0.07293,0.28952,1170.7881,0.155436,-422.49632599999995,-422.487829,-422.486885,-422.529148,32.914,CCC12CC3(O)C(O1)C23
5210,3.8207612,1.2305877,1.1136897,2.1083,75.22,-0.23705,0.07931,0.31636000000000003,1142.5445,0.155804,-422.49418,-422.485749,-422.484805,-422.52685499999995,32.669000000000004,COC12CC3C1C3(O)C2
5211,3.7677996,1.1656767,1.0617718999999999,2.0377,74.88,-0.24201999999999999,0.06296,0.30498000000000003,1169.8456,0.156445,-422.50622699999997,-422.497781,-422.49683600000003,-422.538976,32.874,OCC12CC3C1C3(O)C2
5212,2.4536019000000002,1.592122,1.4054948,1.8782,75.21,-0.23661999999999997,0.0706,0.30722,1034.0773,0.155617,-422.47702599999997,-422.468504,-422.46755999999993,-422.50995700000004,32.516,CC12CC3C1OC23CO
5213,2.4118882999999998,1.5530518,1.38629,2.5574,75.21,-0.22765,0.06151,0.28916,1046.2052,0.15523,-422.47638600000005,-422.467665,-422.466721,-422.509683,32.812,CC12OC3C1CC23CO
5214,2.4578222999999997,1.579223,1.4020193,0.7027,74.85,-0.2323,0.06937,0.30167,1044.8228,0.155453,-422.48184699999996,-422.473382,-422.472438,-422.514671,32.65,CCC12OC3C1CC23O
5215,2.4743089,1.5462478000000002,1.3613098,0.6966,75.04,-0.23765,0.0629,0.30055,1066.5539,0.154048,-422.463988,-422.455222,-422.45427800000004,-422.497269,32.96,CCC12OC3C1OC23C
